Unnamed: 0,text,label
3325,സത്യമാണോ എന്നറിയില്ല  കൊറോണ വൈറസ് വുഹാനിൽ നിന്ന് ലോകം മുഴുവൻ സഞ്ചരിച്ചെങ്കിലും അത് ബീജിംഗിലേക്കും ഷാങ്ഹായിലേക്കും എത്തിയില്ല  ആരെങ്കിലും ചിന്തിച്ചു നോക്കിയിട്ടുണ്ടോ  വളരെ യുക്തിസഹമായി തോന്നുന്നുണ്ടോ   എന്നാൽ  ചൈനീസ് സ്റ്റോക്ക് മാർക്കറ്റുമാത്രം തകർന്നില്ല  അമേരിക്കൻ യൂറോപ്യൻ വിപണികൾ തകർന്നു ഇന്ത്യയുൾപ്പടെ   മറ്റ് വിപണികളെ നശിപ്പിക്കുകയും അവയെ എല്ലാവിധത്തിലും പിടിച്ചെടുക്കാൻ തയ്യാറാകുകയും ചെയ്യുകവഴി ലോകത്തിൽ എങ്ങനെ വേഗത്തിൽ ആധിപത്യം സ്ഥാപിക്കാം എന്നതാണ് ഒരു തന്ത്രം   ഒന്ന് ചിന്തിച്ചുനോക്കൂ     ചിലർ ചോദിച്ചേക്കാം  ബിൽ ഗേറ്റ്സ്   ൽ ഇതുപോലൊരു വൈറസ് പൊട്ടിപ്പുറപ്പെടുമെന്ന് പ്രവചിച്ചുട്ടുണ്ടായിരുന്നല്ലോ എന്ന്  അതിനാൽ ചൈനീസ് അജണ്ട ശരിയാകാൻ വഴിയില്ല എന്ന് എന്നാൽ ഉത്തരം   അതെ  ബിൽ ഗേറ്റ്സ് പ്രവചിച്ചു എന്നാൽ ആ പ്രവചനം ഒരു യഥാർത്ഥ വൈറസ് ബാധയെ അടിസ്ഥാനമാക്കിയുള്ളതാണ് വൈറസ് മുൻകൂട്ടി പ്രവചിക്കപ്പെട്ടിരുന്നുവെന്ന് ഇപ്പോൾ ചൈനയും പറയുന്നു  അതിനാൽ ആ പ്രവചനവുമായി പൊരുത്തപ്പെടുത്തുന്നതിന് അതിന്റെ പേരിൽ കെട്ടിവയ്ക്കുന്നതിനു ചൈന നന്നായി കളിക്കുന് ഇപ്പോൾ ഓഹരികൾ വാങ്ങി ലോക സമ്പദ്‌വ്യവസ്ഥയെ നിയന്ത്രിക്കുക എന്നതാണ് ചൈനയുടെ കാഴ്ചപ്പാട് വൈറസിനെ നശിപ്പിക്കുന്നതിനുള്ള ഒരു പരിഹാരം തങ്ങളുടെ മെഡിക്കൽ ഗവേഷകർ കണ്ടെത്തിയതായി പിന്നീട് ചൈന പ്രഖ്യാപിക്കും ഇപ്പോൾ ചൈനയ്ക്ക് അവരുടെ ആയുധപ്പുരയിൽ മറ്റ് രാജ്യങ്ങളുടെ ഓഹരികളുണ്ട് ഈ രാജ്യങ്ങൾ താമസിയാതെ ചൈനയെന്ന യജമാനന്റെ അടിമയായിത്തീരും  അതെ ചൈന ലോകശക്തിയായി മാറുന്നകാലം വിദൂരമല്ല  ഇനി ഇതുകൂടെ കേട്ടിട്ടു ചിന്തിക്കൂ   ഈ വൈറസ് പ്രഖ്യാപിച്ച ഡോക്റ്ററേ ചൈനീസ് അധികാരികൾ എന്നെന്നേയ്ക്കുമായി നിശബ്ദനാക്കി ,Fake
4520,good presentation nishastarstruck,Fake
4038,facewithhandovermouthവെറുതെ വോട്ട് തരാൻ ഇരിക്കുന്നവരെ കൊണ്ട് മാറ്റി കുത്തികെല്ല് facewithhandovermouthfacewithtearsofjoy,original
2230,ഈ പറഞ്ഞ സ്ഥലത്തെല്ലാം ഇനി മരിക്കാൻ ആളില്ലാതായി,Fake
3985,what this govt doing foldedhands,original
4068,പിണുബലി നാട് വാണീടും കാലം മനുഷ്യരെല്ലാർക്കും കിളിപോയി,original
2609,karana butham,original
1070,bhsgyam,Fake
1886,i love shajan sir great,Fake
2737,കേരള സർക്കാരിന്റെ പുതിയ കോവിസ് നിരോധനം    പേരുടെ തീരുവാതിര വച്ച് ഏതു കൂടി ചേരലുകളും നടത്തി മെന്നും കേരളത്തെ കോവി ഡ് വി മുക്ത കേരളമാക്കാം ഇത് മൂന്നാം ബൂസ്റ്റർ ഡോസ് ,original
4097,കമ്മികളുടെ ഒരു ഗതികേടേപിണറായി രാജാവിന് മാത്രം സ്തുതിമറ്റുള്ളവർക്കു ചവിട്ട് നട്ടെല്ല് ഉള്ള ഒരുത്തനും ഈ പാർട്ടിയിൽ ഇല്ലല്ലോ കഷ്ട്ടം,original
4737,എന്തുകൊണ്ടു ഇവരുടെ വെല്ലുവിളി സ്വീകരിുകൊണ്ടു  ഇവരെ പരാജയപ്പടുത്തിക്കൂടാ അല്ലാത്ത പക്ഷം അവരുടെ  വാദം ശരിയല്ലായെന്നു  എങ്ങനെ സ്ഥാപിക്കുക ,Fake
1161,അവർ തെളിയിക്കാവുന്ന പറഞ്ഞു അവസരം കൊടുത്തില്ലഅലോപ്പതി ചികിത്സകൊണ്ട് മരിച്ചവരുണ്ടോ പരമ്പരാഗത ചികിത്സകൊണ്ട് മരിച്ചവരെ ഭേദമായ എണ്ണവും മലബാർ മാനുവൽ  പഠിച്ചു അവതരിപ്പിച്ചാൽ  കൊള്ളായിരുന്നു വേണ്ട ആർ സി സി യിലെ ഒരു വർഷം ചികിത്സക്കു വരുന്നവർ മരിക്കുന്നവർ ഭേദം ആയവർ  മാത്രം കണ്ടെത്തിയാൽ മതിയായിരുന്നു,Fake
1342,it will slow down,Fake
2243,endha nalla party facewithtearsofjoy,original
4414,pazham vagan poya   le chettan eppo evide ano avo,original
3659,myraanuavanavan panikku povunnathu kondu innum kudumbam annam thinnu jeevikkunnu  e paranaarimonu ellaam poottiyittu arkkum vendaatha oru kittum koduthu kuthiyirikkaan alle ariyu allathe enthu myraanu ivan janathinu vendi cheythathu e panna paranaarimon  janathinem naadinem kadathilaazhthi kattu mudikkunna kalla panniyaanu ivanellaamennu ellaavakkum ippo manassilaai thudangi communist  partye nashippicha paranaarimon,original
1195,എന്ത് കോപ്പില നിയമം,original
5059,അനുഭവിക്കുന്നത് പാവപ്പെട്ട സാധാരണക്കാരായ ജനങ്ങൾ ഇനി പുതിയ പ്രോട്ടോകോൾ വരും,original
3740,ഡോക്ടർമ്  കൂട്ടത്തോടെ മരിച്ചോ വാക്സിനു ശേഷം,Fake
2933,ithanu sathyam china lokathinte andhakan,Fake
717,super documentary great work nisha and crew ,Fake
2429,ലോകത്തെ ഭരിക്കാൻ വേണ്ടിയുള്ള ചൈന മൂന്നാം ലോകമഹാ യുദ്ധവും ഇപ്പോൾ ഇന്ത്യയിലെ മൊത്തം ചൈനിസ് product ban ചെയ്യണം,Fake
2066,ഇന്നലെ pp കിറ്റിട്ട ആരോ  പേർ  എടുത്തു കൊണ്ട് പോയ ജേഷ്ടന്റെ അമ്മായിഅമ്മയുടെ  മുഖം പോലും ഒന്ന് കാണാൻ കഴിയാതെ ആ മക്കളും കൊച്ചുമക്കളുടെയും കരച്ചിൽ ഇപ്പോളും മനസ്സിൽ നിന്നും മഞ്ഞിട്ടില്ല എല്ലാവരും സേഫായി ഇരിക്കുക എത്രയും വേഗം ഇതിനെ തുടച്ചു നീക്കുവാൻ നമ്മുടെ ശാസ്ത്രലോകത്തിനു കഴിയട്ടെ foldedhandssadbutrelievedface,Fake
499,iny cororona ye  kkurichu orakksharam  minddaruthu  ahangaarikalaaya  manushyarkku  athu thannae  veaanamcorona   nee  pokaruthusave earth from  deadly  humans corona  nee  pokaruthu    plz,Fake
4008,ചൈനയും പാകിസ്ഥാനും മറ്റെല്ലാ രാജ്യത്തിനും ഭീഷണിയാണ്,Fake
3,നാറി കമ്മികളെ കൊറണ അടുക്കില്ല,original
2287,ഇങ്ങള് പുളിയാട്ടാ,original
2131,അളിയാ ചിരിച്ചുചത്തു rollingonthefloorlaughingrollingonthefloorlaughing facewithhandovermouthfacewithhandovermouth         ഇരട്ട ചങ്കൻ,original
1617,avarkk oru avasaram kodukk,Fake
3091,communism keralathil samaadhanam nasippichu jihaadikalude kuzhaloothukaaran pinamnaari,original
702,ആശ്വാസവചനങ്ങൾക്ക് നന്ദി  ഇവിടെ മാധ്യമ ധർമ്മം സ്പഷ്ടമാണ്  മികച്ച അവതാരകൻ ശ്രീ ഷാജൻ തന്നെ  കാലികപ്രസക്തിയുള്ള ഇത്തരം വിഷയങ്ങൾ അവതരിപ്പിച്ചു ഫലിപ്പിക്കുവാൻ ശ്രീ ഷാജനുള്ള കഴിവ് ഒന്ന് വേറെ തന്നെ,Fake
910,ithrayum nanakettathum uluppumillatha oru govt indian charithrathil undayittillafacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy thuuuu nishad was waiting for this gum episode OKhand,original
4244,facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy എല്ലാം പ്രഹസനം മാത്രം പറയുകെ യുള്ളൂ പ്രവർത്തിയിൽ ഇല്ല സ്വയം നന്നാവില്ല നാട്ടുകാരെ നന്നാക്കുന്നു കൊള്ളാം,original
4774,covid positive ആയിട്ട് പിണറായി വിജയൻ മേള നടത്തിയപ്പോൾ ഈ ശൗര്യം ഒന്നും കണ്ടില്ലല്ല് കറിയാച്ചോ ,Fake
3886,super,original
4063,dubai possitive case they are safe no problem now,Fake
2620,അതെ ഭയം വേണ്ട തിരുവാതിര മതി,original
3039,anubavicho,original
4109,സംശയങ്ങൾ മാത്രം ബാക്കി നില്കുന്നു,Fake
4399,ee samoohathil jeevichu poyallo padachavane,original
3359,chettaai adh scene illa  gomuthralsweka chaaanklepyam undd ath mthiiiii asugm vrula,Fake
4292,whatever the song hears nice but the lyrics facewithtearsofjoy,original
3347,ഇവരുടെ വെല്ലുവിളി സ്വീകരിച്ച് അവർ ജയിച്ചാൽ മരുന്നു കച്ചവടം വട്ടപൂജ്യം എമർജെൻസി രോഗ ചികിത്സ  ചെയ്യാൻ അലോപ്പതിയും             അല്ലാതുള്ള തിന് മറ്റുള്ള ചികിത്സ കൂടി അംഗീകരിക്കുക    വർഷം മുമ്പ് ഏത് മരുന്നു കച്ചവടമാണ് നടന്നിരുന്നത്  ചികിത്സിച്ചതെല്ലാം mbbs കാരാണോ ജനങ്ങൾ അത്ര പൊട്ടന്മാരല്ല എന്ന് മാധ്യമങ്ങളും വിചാരിച്ചോളൂ ok,Fake
